,name,doi,pdf_link,brat_link,pdfminer_link,html_link,doi_link,Deposition Number(s),Space Group,Cell,element,info.source,info.formula,info.natoms,info.pld,info.lcd,info.density,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.bandgap,outputs.pbe.directgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.net_magmom
100,DIDBEZ,ic301857h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic301857h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic301857h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic301857h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic301857h.html,http://dx.doi.org/10.1021/ic301857h,875177.0,P 4 21 2 (90),"a 22.6140(14)Å b 22.6140(14)Å c 12.7315(16)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Co8C192H128N16O32,376,5.73386,9.17822,0.9272649802626972,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-2631.18291719,-23.86696,-2607.31595719,0.597983,False,-0.522372,-1.120355,24.0
101,DIDDOK,j.jorganchem.2006.07.048,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.jorganchem.2006.07.048.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.jorganchem.2006.07.048,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.jorganchem.2006.07.048.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.jorganchem.2006.07.048.html,http://dx.doi.org/10.1016/j.jorganchem.2006.07.048,645503.0,C 2/c (15),"a 27.21(2)Å b 17.77(1)Å c 22.99(2)Å, α 90° β 110.29(1)° γ 90°",,CSD,Zn4C80H52N4O20,160,8.08149,9.57226,0.5275704102146814,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1097.18211228,-7.67833,-1089.50378228,1.481445,False,-2.243313,-3.724758,0.0
102,DIMDAG,j.jssc.2013.03.030,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.jssc.2013.03.030.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.jssc.2013.03.030,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.jssc.2013.03.030.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.jssc.2013.03.030.html,http://dx.doi.org/10.1016/j.jssc.2013.03.030,906420.0,P 1 (2),"a 15.3042(7)Å b 15.5719(7)Å c 16.3522(8)Å, α 104.7230(10)° β 105.1510(10)° γ 101.6280(10)°",,CSD,Cd9C120H102N12O48,291,1.53796,5.38416,1.7106538891935028,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1926.3926079,-22.24056,-1904.1520479,2.665095,True,1.636696,-1.028399,0.0
103,DIMQOH,j.poly.2013.05.003,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.poly.2013.05.003.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.poly.2013.05.003,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.poly.2013.05.003.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.poly.2013.05.003.html,http://dx.doi.org/10.1016/j.poly.2013.05.003,929146.0,C m c a (64),"a 11.7060(6)Å b 17.6369(9)Å c 12.2246(6)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Ag4Mn2C28H16N12,62,3.10624,4.6346,1.4259330722830297,PBE-D3BJ,"['Mn_pv 02Aug2007', 'Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 2]",False,True,-438.00787047,-4.51832,-433.48955047,0.705928,True,-0.016308,-0.722236,0.0
104,DINNIZ,j.jssc.2013.05.027,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.jssc.2013.05.027.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.jssc.2013.05.027,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.jssc.2013.05.027.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.jssc.2013.05.027.html,http://dx.doi.org/10.1016/j.jssc.2013.05.027,911700.0,P 21/c (14),"a 14.368(3)Å b 13.606(3)Å c 26.886(8)Å, α 90.00° β 120.57(2)° γ 90.00°",,CSD,Mn16C120H184N8O72,400,1.28296,4.77404,1.428013255637254,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-2523.482802,-26.04898,-2497.433822,1.688964,True,2.429989,0.741025,80.0
105,DITTEH,j.inoche.2013.07.001,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2013.07.001.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2013.07.001,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2013.07.001.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2013.07.001.html,http://dx.doi.org/10.1016/j.inoche.2013.07.001,946892.0,P 21 21 21 (19),"a 18.478(5)Å b 12.181(4)Å c 23.055(7)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Zn16C132H100N4O64,316,3.25028,5.00406,1.333156525245535,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-2093.00995131,-20.77317,-2072.23678131,2.980798,True,0.732209,-2.248589,0.0
106,DOCKOW,cg700740m,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg700740m.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg700740m,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg700740m.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg700740m.html,http://dx.doi.org/10.1021/cg700740m,687676.0,P 1 (2),"a 10.426(2)Å b 14.962(3)Å c 21.102(4)Å, α 100.01(3)° β 93.54(3)° γ 106.90(3)°",,CSD,Mn3Zn6C128H94N8O42,281,1.37405,2.66539,1.620067676684173,PBE-D3BJ,"['Mn_pv 02Aug2007', 'Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1924.36757577,-22.18466,-1902.18291577,1.664929,False,2.373587,0.708658,15.0
107,DOGZIJ,cg701041k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg701041k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg701041k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg701041k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg701041k.html,http://dx.doi.org/10.1021/cg701041k,704696.0,P 1 (2),"a 8.473(3)Å b 10.154(3)Å c 13.397(3)Å, α 68.21(3)° β 78.64(3)° γ 77.46(4)°",,CSD,Zn2C42H36N4O12,96,1.2815,2.31582,1.521448128682931,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-640.01855325,-7.09126,-632.9272932499999,2.510634,True,1.915021,-0.595613,0.0
108,DOKDEN,b806616g,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b806616g.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b806616g,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b806616g.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b806616g.html,http://dx.doi.org/10.1039/b806616g,685829.0,R 3 (148),"a 41.28(2)Å b 41.28(2)Å c 9.864(4)Å, α 90° β 90° γ 120.0°",,CSD,Cu6C96H78N6O24,210,13.3771,15.05302,0.7054934298767875,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,True,-1399.30222021,-12.23692,-1387.06530021,0.5859020000000001,True,-1.941826,-2.527728,0.0
109,DONNEA,ic800008f,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic800008f.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic800008f,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic800008f.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic800008f.html,http://dx.doi.org/10.1021/ic800008f,716224.0,C 2/c (15),"a 19.1213(16)Å b 11.0629(9)Å c 6.7261(6)Å, α 90° β 108.512(1)° γ 90°",,CSD,Ga2C16H10O10,38,1.55913,1.92822,1.973592213087212,PBE-D3BJ,"['Ga_d 06Jul2010', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 2]",False,False,-262.79437319,-3.17304,-259.62133319,2.798929,True,2.240734,-0.558195,0.0
110,DOQRUW,ic991355q,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic991355q.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic991355q,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic991355q.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic991355q.html,http://dx.doi.org/10.1021/ic991355q,145016.0,P 21/c (14),"a 11.6612(14)Å b 8.6480(10)Å c 18.493(2)Å, α 90° β 102.037(2)° γ 90°",,CSD,Mn4C76H64N12O20,176,0.99381,1.96987,1.5949514492700403,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1210.01412208,-14.80225,-1195.21187208,0.6456050000000002,True,2.244921,1.599316,20.0
111,DORFOG,ja8075692,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ja8075692.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ja8075692,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ja8075692.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ja8075692.html,http://dx.doi.org/10.1021/ja8075692,685027.0,P 43 (78),"a 7.943Å b 7.943Å c 12.8125(2)Å, α 90° β 90° γ 90°",,CSD,Mg4C16H32O28,80,1.94161,2.62522,1.5976888297820366,PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-488.63396307,-5.38648,-483.24748307,4.870127999999999,False,3.540726,-1.329402,0.0
112,DORYUG,j.inoche.2014.07.023,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2014.07.023.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2014.07.023,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2014.07.023.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2014.07.023.html,http://dx.doi.org/10.1016/j.inoche.2014.07.023,937604.0,C 2/c (15),"a 27.579(3)Å b 10.1540(13)Å c 20.350(3)Å, α 90.00° β 127.3340(10)° γ 90.00°",,CSD,Cu4C92H60N12O16,184,3.65545,4.06613,1.354730350491097,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1283.86603417,-14.07783,-1269.78820417,0.81592,True,0.488543,-0.327377,2.0
113,DOTWAL,s10870-008-9462-3,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s10870-008-9462-3.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s10870-008-9462-3,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s10870-008-9462-3.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s10870-008-9462-3.html,http://dx.doi.org/10.1007/s10870-008-9462-3,299142.0,P 6 2 c (190),"a 9.5228(9)Å b 9.5228(9)Å c 17.470(2)Å, α 90° β 90° γ 120°",,CSD,La4C24H36O36,100,1.92014,3.65512,1.8382658901913147,PBE-D3BJ,"['La 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-649.65736907,-6.20085,-643.45651907,4.213185,True,2.804261,-1.408924,0.0
114,DOYBEA,anie.201410459,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.201410459.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.201410459,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.201410459.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.201410459.html,http://dx.doi.org/10.1002/anie.201410459,1051975.0,P 21/c (14),"a 6.8419(30)Å b 12.0877(22)Å c 14.207(10)Å, α 90° β 122.547(62)° γ 90°",,CSD,Al4C16H12O20,52,5.02075,5.46347,1.095830999384087,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,False,-363.99625807,-3.08578,-360.91047807,2.8688770000000003,False,-0.181319,-3.050196,0.0
115,DUFXOT,j.jssc.2015.07.008,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.jssc.2015.07.008.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.jssc.2015.07.008,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.jssc.2015.07.008.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.jssc.2015.07.008.html,http://dx.doi.org/10.1016/j.jssc.2015.07.008,1063828.0,A m a 2 (40),"a 7.1834(6)Å b 22.367(2)Å c 8.4852(7)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Sr2C16H20O20S2,60,0.93114,1.99804,1.906363266490949,PBE-D3BJ,"['Sr_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-384.77959752,-4.65595,-380.12364752,3.073544,True,2.152102,-0.921442,0.0
116,DUJRAD,zaac.201500028,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.201500028.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.201500028,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.201500028.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.201500028.html,http://dx.doi.org/10.1002/zaac.201500028,1053836.0,P 21 21 21 (19),"a 12.721(6)Å b 13.820(7)Å c 14.866(7)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Ba4Cu4C60H52N4O40S8,172,3.49755,4.20226,1.6258884478035984,PBE-D3BJ,"['Ba_sv 06Sep2000', 'Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1127.88419842,-12.4446,-1115.43959842,0.991182,True,0.107011,-0.884171,4.0
117,DUKMON,acs.cgd.5b00016,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.5b00016.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.5b00016,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.5b00016.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.5b00016.html,http://dx.doi.org/10.1021/acs.cgd.5b00016,1041880.0,P 21/c (14),"a 9.6859(19)Å b 16.914(3)Å c 18.412(5)Å, α 90.00° β 115.16(2)° γ 90.00°",,CSD,Co4C100H92N16O20,232,2.31958,4.03874,1.3136989952877818,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1551.41293526,-16.09959,-1535.31334526,1.149908,True,1.535359,0.385451,12.0
118,DUKYOZ,acs.cgd.5b00083,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.5b00083.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.5b00083,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.5b00083.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.5b00083.html,http://dx.doi.org/10.1021/acs.cgd.5b00083,1033396.0,P c c 2 (27),"a 15.21594(40)Å b 9.06114(31)Å c 7.75331(24)Å, α 90° β 90° γ 90°",,CSD,Cd2C44H40N8,94,2.18962,3.35043,1.4572014853035369,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 1]",True,False,-618.74677487,-7.04939,-611.69738487,2.945232,True,2.544683,-0.400549,0.0
119,DUQCAU,s1600536809053598,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s1600536809053598.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s1600536809053598,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s1600536809053598.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s1600536809053598.html,http://dx.doi.org/10.1107/S1600536809053598,766689.0,P 21/c (14),"a 9.8834(5)Å b 8.2811(4)Å c 10.1818(5)Å, α 90° β 99.0530(10)° γ 90°",,CSD,Pr4C12H16O32,64,2.1443,2.77488,2.5507618541451107,PBE-D3BJ,"['Pr_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-442.99418086,-4.86928,-438.12490086,3.2190959999999995,True,2.150123,-1.068973,0.0
120,DUQSEO,b919243c,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b919243c.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b919243c,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b919243c.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b919243c.html,http://dx.doi.org/10.1039/b919243c,723064.0,I 21 21 21 (24),"a 8.8840(7)Å b 13.0930(6)Å c 13.1346(4)Å, α 90° β 90° γ 90°",,CSD,La2C14H18N20O10,64,1.56609,2.41007,2.0415933001847337,PBE-D3BJ,"['La 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-451.2174088,-5.17542,-446.0419888,3.506962,False,2.828477,-0.678485,0.0
121,DUYVEA,c5dt03738g,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c5dt03738g.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c5dt03738g,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c5dt03738g.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c5dt03738g.html,http://dx.doi.org/10.1039/C5DT03738G,1426874.0,P n a 21 (33),"a 7.087(5)Å b 17.669(5)Å c 17.793(5)Å, α 90.000(5)° β 90.000(5)° γ 90.000(5)°",,CSD,Cd4C72H80N16O20,192,3.51399,4.16254,1.5387563056553026,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1230.28874854,-14.24897,-1216.0397785399998,1.904319,True,1.221954,-0.682365,0.0
122,DUZPUL,zaac.201500567,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.201500567.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.201500567,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.201500567.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.201500567.html,http://dx.doi.org/10.1002/zaac.201500567,1408781.0,P 21/n (14),"a 14.2786(5)Å b 13.0268(4)Å c 17.8255(6)Å, α 90.00° β 95.847(3)° γ 90.00°",,CSD,Zn8C88H88N8O44,236,1.93952,4.90462,1.290431866959045,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1523.09517958,-14.39668,-1508.69849958,3.207839,True,1.081961,-2.125878,0.0
123,DUZWOM,zaac.201500581,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.201500581.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.201500581,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.201500581.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.201500581.html,http://dx.doi.org/10.1002/zaac.201500581,1404318.0,P 21/n (14),"a 11.7463(2)Å b 10.9570(2)Å c 15.8217(2)Å, α 90.00° β 91.7600(10)° γ 90.00°",,CSD,Mn12C32H40O48,132,3.37114,5.26826,1.5101396065719372,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-901.20056423,-9.42567,-891.7748942300001,1.726689,False,1.63412,-0.092569,0.0
124,EBANAY,j.inoche.2011.06.017,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2011.06.017.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2011.06.017,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2011.06.017.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2011.06.017.html,http://dx.doi.org/10.1016/j.inoche.2011.06.017,805001.0,C 2/c (15),"a 17.7887(11)Å b 8.0987(5)Å c 11.1806(6)Å, α 90° β 97.835(3)° γ 90°",,CSD,Sr4C20H20O24,68,2.55148,3.54311,2.135811709294542,PBE-D3BJ,"['Sr_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-456.59286975,-5.59908,-450.99378975,2.996073,False,2.419783,-0.57629,0.0
125,EBAWIQ,acs.cgd.6b01352,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.6b01352.pdf,not_exist,not_exist,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.6b01352.html,http://dx.doi.org/10.1021/acs.cgd.6b01352,1504239.0,P 21/c (14),"a 8.3661(6)Å b 29.139(2)Å c 18.8583(13)Å, α 90° β 94.3070(10)° γ 90°",,CSD,Ni6C168H116N24O28,342,2.98747,4.80153,1.2085672449402167,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-2385.29277845,-23.73596,-2361.55681845,1.024898,False,0.797342,-0.227556,12.0
126,EBIPOX,s0022476616020244,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s0022476616020244.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s0022476616020244,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s0022476616020244.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s0022476616020244.html,http://dx.doi.org/10.1134/S0022476616020244,1426433.0,P 21 21 21 (19),"a 10.33318(13)Å b 11.76350(16)Å c 20.4524(3)Å, α 90° β 90° γ 90°",,CSD,Mn4Zn8C88H80N4O44,228,1.22952,2.51913,1.7504453335025398,PBE-D3BJ,"['Mn_pv 02Aug2007', 'Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1496.66030305,-16.85199,-1479.80831305,2.950143,True,2.240907,-0.709236,0.0
127,EBISEQ,cryst6100132,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cryst6100132.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cryst6100132,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cryst6100132.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cryst6100132.html,http://dx.doi.org/10.3390/cryst6100132,1436876.0,P 21/c (14),"a 10.8546(3)Å b 23.6261(7)Å c 9.6799(3)Å, α 90° β 104.140(3)° γ 90°",,CSD,Cd4C76H80N16O16,192,3.10379,4.59274,1.332283613230285,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1242.42496311,-12.043,-1230.38196311,2.980194,True,1.494006,-1.486188,0.0
128,EBOCOQ,c6ce02122k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c6ce02122k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c6ce02122k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c6ce02122k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c6ce02122k.html,http://dx.doi.org/10.1039/C6CE02122K,1481290.0,P n n a (52),"a 12.471(3)Å b 13.306(3)Å c 15.711(3)Å, α 90° β 90° γ 90°",,CSD,Zn4C72H56I8N8O16,164,2.54505,4.5124,1.6511573118573004,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1058.85939663,-12.02292,-1046.83647663,1.47783,True,-0.075405,-1.553235,0.0
129,ECAHOH,c1cc14115e,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c1cc14115e.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c1cc14115e,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c1cc14115e.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c1cc14115e.html,http://dx.doi.org/10.1039/c1cc14115e,833170.0,R 3 (148),"a 26.642(4)Å b 26.642(4)Å c 7.741(2)Å, α 90° β 90° γ 120°",,CSD,Cu3C54H48N6O12,123,4.81897,6.82153,1.211991222491822,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,True,-809.76978809,-8.44005,-801.32973809,0.4992989999999999,True,0.290498,-0.208801,3.0
130,ECIWOC,cm010301n,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cm010301n.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cm010301n,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cm010301n.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cm010301n.html,http://dx.doi.org/10.1021/cm010301n,174369.0,P 21/c (14),"a 22.0278(14)Å b 6.7802(4)Å c 24.3992(15)Å, α 90.00° β 105.0960(10)° γ 90.00°",,CSD,Zn8C144H100N12O28,292,4.53427,4.84032,1.4128213593942354,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1998.20239257,-23.02277,-1975.17962257,2.5983460000000003,False,1.373384,-1.224962,0.0
